Format Version,1.21,Take Name,Take 2019-01-03 03.48.29 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-01-03 03.48.29 PM,Total Frames in Take,36415,Total Exported Frames,36415,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone
167,1.391667,0.092135,0.174800,-0.017348,-0.980130,-0.510194,0.642339,1.171918,0.117847,0.200223,-0.017902,-0.972472,-0.510341,0.722407,1.156704,-0.034017,0.198133,-0.089478,-0.975489,-0.506577,1.018351,1.084697,-0.125221,0.137267,-0.196470,-0.962745,-0.577953,1.330097,1.121395,-0.076491,0.104138,-0.184319,-0.974336,-0.635872,1.471671,1.129608,-0.185564,0.337870,-0.207432,-0.899101,-0.527209,1.320423,1.107213,-0.639782,0.625843,0.041020,-0.444203,-0.442707,1.350940,1.191580,-0.332226,0.793688,0.389588,-0.328490,-0.382789,1.115720,1.333039,-0.264025,0.625686,0.649102,-0.342744,-0.551627,0.880981,1.411724,-0.223590,0.419653,-0.119857,-0.871512,-0.596152,1.308157,1.077317,-0.481716,-0.115838,-0.524419,-0.692470,-0.672448,1.305538,0.980561,-0.059540,-0.271383,-0.637023,-0.719033,-0.791324,1.070137,0.883687,-0.043633,0.047780,0.793158,0.605569,-0.802800,0.805236,0.971509,-0.097408,-0.010983,-0.074880,-0.992363,-0.416937,0.648921,1.205657,0.036574,-0.003471,-0.113208,-0.992892,-0.380260,0.406083,1.156837,0.030654,0.082813,-0.074500,-0.993304,-0.299425,0.057080,1.182640,-0.247848,0.332911,-0.005483,-0.909786,-0.603452,0.635758,1.138179,0.070351,0.242669,0.050151,-0.966254,-0.559633,0.416138,1.026169,0.050312,0.428454,0.031815,-0.901601,-0.606706,0.062331,1.066258,,,,,,,,,,,,,,
168,1.400000,0.091835,0.171670,-0.018001,-0.980700,-0.509498,0.642299,1.170250,0.117813,0.197194,-0.018571,-0.973083,-0.509805,0.722373,1.155066,-0.034364,0.195062,-0.089687,-0.976077,-0.506666,1.018295,1.082990,-0.125751,0.134802,-0.196638,-0.962990,-0.578012,1.329995,1.120137,-0.078490,0.102097,-0.183762,-0.974498,-0.636021,1.471493,1.128631,-0.186562,0.334161,-0.207148,-0.900345,-0.527352,1.320353,1.105637,-0.639420,0.624379,0.045134,-0.446380,-0.442207,1.350958,1.189323,-0.329012,0.792947,0.392209,-0.330391,-0.381460,1.115309,1.329711,-0.259969,0.624854,0.651176,-0.343429,-0.550796,0.881318,1.409375,-0.223967,0.416537,-0.119192,-0.873000,-0.596473,1.308043,1.076174,-0.484362,-0.117927,-0.521720,-0.692311,-0.673450,1.305390,0.979961,-0.063644,-0.275575,-0.635155,-0.718739,-0.793639,1.070345,0.883844,-0.038562,0.053967,0.793909,0.604409,-0.805177,0.805164,0.972032,-0.099540,-0.012593,-0.076551,-0.992005,-0.416029,0.648942,1.203388,0.032352,-0.005331,-0.116830,-0.992611,-0.378627,0.406441,1.153455,0.029000,0.082853,-0.075296,-0.993290,-0.295200,0.057828,1.176075,-0.247720,0.330553,-0.005152,-0.910683,-0.602966,0.635656,1.137112,0.071682,0.241157,0.050052,-0.966540,-0.559609,0.416003,1.024989,0.050569,0.427877,0.031555,-0.901869,-0.606778,0.062324,1.066087,,,,,,,,,,,,,,
169,1.408333,0.091480,0.168495,-0.018520,-0.981274,-0.508859,0.642198,1.168560,0.117636,0.194229,-0.019146,-0.973689,-0.509308,0.722279,1.153419,-0.034597,0.192136,-0.089677,-0.976650,-0.506752,1.018201,1.081373,-0.126080,0.132452,-0.196829,-0.963234,-0.577927,1.329892,1.118914,-0.080363,0.100134,-0.183261,-0.974644,-0.636031,1.471338,1.127621,-0.187551,0.330543,-0.207057,-0.901495,-0.527353,1.320258,1.104112,-0.639372,0.622847,0.049048,-0.448174,-0.441606,1.350987,1.187135,-0.326033,0.792157,0.394751,-0.332208,-0.379992,1.114875,1.326361,-0.255350,0.624226,0.653067,-0.344444,-0.549768,0.881531,1.406931,-0.224046,0.413477,-0.118589,-0.874515,-0.596647,1.307933,1.075064,-0.486251,-0.119808,-0.519020,-0.692694,-0.674286,1.305204,0.979385,-0.066979,-0.278990,-0.633167,-0.718873,-0.795802,1.070460,0.884211,-0.033764,0.058360,0.794913,0.602965,-0.807698,0.805238,0.972732,-0.101647,-0.015150,-0.078152,-0.991630,-0.415179,0.648875,1.201090,0.027690,-0.008941,-0.119961,-0.992352,-0.377140,0.406710,1.150018,0.028225,0.080378,-0.077842,-0.993319,-0.291448,0.058428,1.168987,-0.247737,0.328130,-0.004860,-0.911556,-0.602538,0.635522,1.136030,0.073087,0.239550,0.049860,-0.966845,-0.559610,0.415871,1.023736,0.050740,0.427637,0.031339,-0.901981,-0.606815,0.062325,1.065917,,,,,,,,,,,,,,
170,1.416667,0.091020,0.165134,-0.019129,-0.981876,-0.508181,0.642073,1.166832,0.117431,0.191142,-0.019731,-0.974313,-0.508793,0.722164,1.151749,-0.034798,0.189110,-0.089647,-0.977236,-0.506836,1.018092,1.079750,-0.126492,0.129991,-0.196962,-0.963488,-0.577816,1.329782,1.117674,-0.081952,0.098113,-0.182668,-0.974828,-0.635993,1.471156,1.126628,-0.188351,0.327092,-0.206712,-0.902665,-0.527333,1.320151,1.102562,-0.639564,0.621122,0.052563,-0.449892,-0.440992,1.350958,1.184937,-0.323471,0.791242,0.397251,-0.333908,-0.378372,1.114463,1.323060,-0.250624,0.623638,0.654859,-0.345575,-0.548500,0.881566,1.404391,-0.224394,0.410715,-0.117835,-0.875829,-0.596804,1.307812,1.073945,-0.487666,-0.121228,-0.516465,-0.693361,-0.675048,1.305091,0.978760,-0.070047,-0.282014,-0.631174,-0.719152,-0.797858,1.070662,0.884471,-0.029036,0.062179,0.795053,0.602645,-0.810223,0.805356,0.973308,-0.103924,-0.017495,-0.079199,-0.991273,-0.414283,0.648794,1.198716,0.022651,-0.012911,-0.123245,-0.992034,-0.375877,0.406946,1.146432,0.027332,0.076649,-0.081296,-0.993362,-0.287841,0.059057,1.161431,-0.247567,0.326085,-0.004374,-0.912338,-0.602079,0.635352,1.134947,0.074371,0.238131,0.049660,-0.967107,-0.559652,0.415657,1.022549,0.051085,0.427258,0.031320,-0.902142,-0.606873,0.062232,1.065721,,,,,,,,,,,,,,
171,1.425000,0.090544,0.161762,-0.019569,-0.982472,-0.507603,0.641856,1.165048,0.117127,0.188016,-0.020147,-0.974949,-0.508349,0.721958,1.150032,-0.035005,0.186060,-0.089530,-0.977825,-0.506905,1.017981,1.078143,-0.126878,0.127549,-0.196936,-0.963768,-0.577635,1.329679,1.116464,-0.083282,0.096162,-0.182089,-0.975018,-0.635833,1.470993,1.125664,-0.189083,0.323719,-0.206305,-0.903821,-0.527247,1.320043,1.101040,-0.640066,0.619247,0.055701,-0.451381,-0.440323,1.350917,1.182775,-0.320934,0.790318,0.399824,-0.335468,-0.376588,1.114081,1.319799,-0.247102,0.621978,0.657125,-0.346801,-0.547029,0.881730,1.401773,-0.224454,0.408121,-0.117018,-0.877135,-0.596895,1.307704,1.072857,-0.489059,-0.122199,-0.514126,-0.693947,-0.675710,1.304983,0.978145,-0.072847,-0.285088,-0.628835,-0.719711,-0.799742,1.070935,0.884512,-0.024643,0.066078,0.794486,0.603174,-0.812795,0.805531,0.973875,-0.106317,-0.020945,-0.080539,-0.990844,-0.413489,0.648589,1.196288,0.017519,-0.018103,-0.126289,-0.991674,-0.374640,0.407101,1.142687,0.026482,0.071311,-0.083558,-0.993595,-0.284449,0.059609,1.153525,-0.247394,0.323745,-0.003843,-0.913220,-0.601716,0.635123,1.133808,0.075668,0.236382,0.049278,-0.967455,-0.559849,0.415383,1.021289,0.051686,0.426826,0.031371,-0.902310,-0.606944,0.062071,1.065508,,,,,,,,,,,,,,
172,1.433333,0.089941,0.158203,-0.020074,-0.983097,-0.506945,0.641662,1.163203,0.116672,0.184673,-0.020626,-0.975632,-0.507842,0.721779,1.148273,-0.034999,0.182811,-0.089295,-0.978459,-0.506981,1.017813,1.076603,-0.126915,0.125077,-0.196433,-0.964190,-0.577348,1.329556,1.115218,-0.084617,0.094194,-0.181752,-0.975158,-0.635434,1.470920,1.124586,-0.189830,0.320608,-0.205948,-0.904854,-0.527067,1.319895,1.099467,-0.640515,0.617327,0.058703,-0.452992,-0.439613,1.350828,1.180611,-0.318279,0.788724,0.403382,-0.337484,-0.374736,1.113712,1.316613,-0.244063,0.618068,0.661418,-0.347780,-0.545335,0.881783,1.399155,-0.224454,0.405516,-0.116107,-0.878463,-0.596904,1.307564,1.071752,-0.490472,-0.123291,-0.511756,-0.694509,-0.676293,1.304859,0.977520,-0.074989,-0.287630,-0.626835,-0.720224,-0.801541,1.071175,0.884597,-0.021859,0.068335,0.792233,0.605986,-0.815194,0.805800,0.974447,-0.108604,-0.024481,-0.081539,-0.990433,-0.412609,0.648414,1.193760,0.012702,-0.023350,-0.128840,-0.991309,-0.373497,0.407252,1.138893,0.025605,0.064838,-0.087567,-0.993717,-0.281537,0.060123,1.145777,-0.247257,0.320972,-0.003532,-0.914236,-0.601281,0.634911,1.132646,0.077028,0.234477,0.049067,-0.967822,-0.559919,0.415136,1.020008,0.052082,0.426370,0.031418,-0.902502,-0.607006,0.061958,1.065295,,,,,,,,,,,,,,
173,1.441667,0.089911,0.155244,-0.020157,-0.983570,-0.506308,0.641386,1.161261,0.115970,0.181584,-0.021259,-0.976282,-0.507265,0.721503,1.146336,-0.035158,0.179763,-0.088851,-0.979058,-0.507085,1.017657,1.074998,-0.127147,0.122802,-0.196040,-0.964532,-0.576991,1.329454,1.114016,-0.085638,0.092529,-0.181336,-0.975306,-0.634998,1.470841,1.123593,-0.190459,0.317374,-0.205501,-0.905963,-0.526816,1.319755,1.097952,-0.640838,0.615516,0.061744,-0.454594,-0.438807,1.350747,1.178473,-0.316397,0.787699,0.405631,-0.338948,-0.372882,1.113341,1.313462,-0.240965,0.617087,0.663087,-0.348505,-0.543631,0.881647,1.396529,-0.224300,0.402910,-0.115163,-0.879824,-0.596833,1.307471,1.070675,-0.490803,-0.123879,-0.509668,-0.695705,-0.676795,1.304772,0.976929,-0.076209,-0.288909,-0.624988,-0.721189,-0.803159,1.071375,0.884800,-0.021305,0.070483,0.790627,0.607855,-0.817698,0.806116,0.974987,-0.111231,-0.028403,-0.082671,-0.989943,-0.411788,0.648102,1.191254,0.006753,-0.028674,-0.131584,-0.990867,-0.372386,0.407323,1.134934,0.025464,0.056501,-0.091062,-0.993915,-0.278588,0.060624,1.137031,-0.246986,0.317566,-0.003155,-0.915500,-0.600828,0.634671,1.131269,0.078520,0.231766,0.048727,-0.968372,-0.560102,0.414828,1.018533,0.052656,0.425869,0.031575,-0.902699,-0.607070,0.061792,1.065040,,,,,,,,,,,,,,
174,1.450000,0.089385,0.151474,-0.020510,-0.984198,-0.505695,0.641112,1.159379,0.115581,0.178239,-0.021658,-0.976935,-0.506778,0.721242,1.144533,-0.035254,0.176605,-0.088416,-0.979669,-0.507124,1.017488,1.073368,-0.126885,0.120564,-0.194693,-0.965121,-0.576557,1.329344,1.112755,-0.086683,0.090707,-0.181350,-0.975382,-0.634199,1.470899,1.122436,-0.191083,0.314589,-0.204872,-0.906945,-0.526493,1.319606,1.096370,-0.641488,0.613525,0.064290,-0.456012,-0.437988,1.350589,1.176348,-0.314980,0.786253,0.408284,-0.340440,-0.370868,1.112975,1.310377,-0.237948,0.615070,0.665170,-0.350169,-0.541533,0.881338,1.393691,-0.224244,0.400336,-0.114180,-0.881140,-0.596694,1.307364,1.069549,-0.491511,-0.124674,-0.507751,-0.696464,-0.677221,1.304693,0.976287,-0.076996,-0.290103,-0.623013,-0.722334,-0.804570,1.071561,0.884848,-0.021428,0.071315,0.788434,0.610595,-0.820109,0.806442,0.975542,-0.113776,-0.032747,-0.083808,-0.989424,-0.410948,0.647816,1.188649,0.000705,-0.034739,-0.133900,-0.990386,-0.371288,0.407419,1.130898,0.024525,0.048631,-0.095377,-0.993950,-0.276009,0.061129,1.128059,-0.246811,0.314642,-0.002579,-0.916558,-0.600442,0.634408,1.130109,0.079774,0.229041,0.048339,-0.968937,-0.560368,0.414520,1.017227,0.053183,0.425357,0.031836,-0.902900,-0.607138,0.061600,1.064798,,,,,,,,,,,,,,
175,1.458333,0.088653,0.147415,-0.021178,-0.984866,-0.504906,0.640891,1.157396,0.115046,0.174843,-0.022122,-0.977602,-0.506175,0.721037,1.142655,-0.035391,0.173481,-0.087912,-0.980267,-0.507102,1.017332,1.071762,-0.127062,0.118275,-0.193855,-0.965550,-0.576024,1.329251,1.111545,-0.087284,0.089066,-0.181071,-0.975532,-0.633458,1.470886,1.121438,-0.191649,0.311752,-0.204235,-0.907948,-0.526075,1.319469,1.094842,-0.642110,0.611600,0.066746,-0.457368,-0.437066,1.350451,1.174261,-0.313869,0.784866,0.410678,-0.341782,-0.368803,1.112636,1.307354,-0.236701,0.612765,0.667244,-0.351108,-0.539323,0.880985,1.390830,-0.223966,0.397777,-0.113231,-0.882492,-0.596455,1.307281,1.068471,-0.492018,-0.125125,-0.505846,-0.697411,-0.677539,1.304610,0.975693,-0.077435,-0.290826,-0.621008,-0.723721,-0.805910,1.071794,0.884880,-0.022501,0.071935,0.786213,0.613342,-0.822613,0.806896,0.976028,-0.116141,-0.036949,-0.084307,-0.988958,-0.409923,0.647635,1.185883,-0.005512,-0.041046,-0.136158,-0.989821,-0.370318,0.407552,1.126802,0.023666,0.040548,-0.099923,-0.993887,-0.273669,0.061721,1.118868,-0.245875,0.311983,-0.001644,-0.917720,-0.599888,0.634147,1.128909,0.081430,0.226324,0.048221,-0.969444,-0.560717,0.414026,1.016164,0.053893,0.424852,0.032040,-0.903089,-0.607536,0.061290,1.065032,,,,,,,,,,,,,,
176,1.466667,0.088022,0.143321,-0.021653,-0.985516,-0.504126,0.640615,1.155429,0.114423,0.171406,-0.022760,-0.978269,-0.505548,0.720777,1.140783,-0.035406,0.170348,-0.087261,-0.980874,-0.507170,1.017139,1.070194,-0.127744,0.115849,-0.193196,-0.965886,-0.575476,1.329152,1.110311,-0.087449,0.087433,-0.180594,-0.975753,-0.632763,1.470803,1.120564,-0.192185,0.309098,-0.203290,-0.908954,-0.525645,1.319306,1.093291,-0.643202,0.609575,0.068303,-0.458305,-0.436136,1.350211,1.172175,-0.313362,0.783713,0.412452,-0.342755,-0.366601,1.112317,1.304465,-0.235009,0.611282,0.668404,-0.352620,-0.536957,0.880456,1.387976,-0.223590,0.395331,-0.112183,-0.883819,-0.596207,1.307191,1.067376,-0.492010,-0.125512,-0.504038,-0.698655,-0.677828,1.304539,0.975069,-0.077296,-0.290937,-0.619251,-0.725196,-0.807170,1.071973,0.884997,-0.024539,0.071618,0.783518,0.616740,-0.825057,0.807343,0.976539,-0.118851,-0.041501,-0.085069,-0.988390,-0.408911,0.647365,1.183127,-0.011786,-0.046702,-0.138495,-0.989191,-0.369273,0.407665,1.122530,0.021955,0.034410,-0.104192,-0.993719,-0.271257,0.062374,1.109509,-0.245641,0.308990,-0.000751,-0.918795,-0.599340,0.633866,1.127731,0.082701,0.223215,0.047851,-0.970075,-0.560984,0.413686,1.014820,0.054508,0.424299,0.032381,-0.903300,-0.607589,0.061074,1.064777,,,,,,,,,,,,,,
177,1.475000,0.087318,0.139106,-0.022144,-0.986172,-0.503339,0.640333,1.153423,0.113803,0.167821,-0.023215,-0.978951,-0.504919,0.720511,1.138885,-0.035484,0.167056,-0.086614,-0.981494,-0.507136,1.016973,1.068616,-0.128136,0.113620,-0.191932,-0.966351,-0.574822,1.329071,1.109113,-0.087632,0.086150,-0.180371,-0.975892,-0.631784,1.470841,1.119656,-0.192650,0.306264,-0.202303,-0.910034,-0.525118,1.319166,1.091761,-0.643755,0.607821,0.070194,-0.459571,-0.435080,1.350002,1.170068,-0.313060,0.782157,0.414661,-0.343920,-0.364493,1.112017,1.301634,-0.234678,0.608901,0.670332,-0.353301,-0.534465,0.879872,1.385022,-0.223164,0.392914,-0.111173,-0.885131,-0.595866,1.307123,1.066325,-0.492177,-0.125943,-0.502381,-0.699653,-0.678012,1.304481,0.974484,-0.077085,-0.290860,-0.617600,-0.726656,-0.808231,1.072153,0.885063,-0.028328,0.071959,0.779580,0.621510,-0.827280,0.807842,0.976917,-0.121488,-0.046550,-0.085734,-0.987787,-0.407892,0.647088,1.180308,-0.018111,-0.052654,-0.140639,-0.988494,-0.368313,0.407763,1.118212,0.020245,0.028205,-0.108424,-0.993498,-0.269134,0.063037,1.100032,-0.245180,0.306080,0.000140,-0.919892,-0.598786,0.633577,1.126538,0.083974,0.221484,0.047406,-0.970384,-0.561269,0.413284,1.013568,0.055282,0.423695,0.032846,-0.903520,-0.607674,0.060794,1.064561,,,,,,,,,,,,,,
178,1.483333,0.086566,0.134678,-0.022337,-0.986848,-0.502506,0.640074,1.151449,0.113240,0.164078,-0.023858,-0.979636,-0.504198,0.720272,1.137034,-0.035460,0.163637,-0.085922,-0.982132,-0.507124,1.016767,1.067049,-0.129007,0.111174,-0.190596,-0.966784,-0.574142,1.328966,1.107874,-0.087450,0.084758,-0.179970,-0.976104,-0.630771,1.470835,1.118862,-0.193169,0.303603,-0.201197,-0.911060,-0.524572,1.318992,1.090181,-0.644599,0.605962,0.071581,-0.460629,-0.434025,1.349719,1.167941,-0.313115,0.780752,0.416364,-0.345003,-0.362279,1.111718,1.298851,-0.235097,0.606575,0.671739,-0.354350,-0.531778,0.879197,1.382120,-0.222742,0.390553,-0.109996,-0.886429,-0.595511,1.307025,1.065243,-0.491960,-0.126292,-0.500803,-0.700872,-0.678177,1.304434,0.973869,-0.076570,-0.290651,-0.615804,-0.728316,-0.809235,1.072302,0.885169,-0.030917,0.070603,0.775606,0.626494,-0.829584,0.808388,0.977413,-0.124453,-0.051639,-0.086117,-0.987132,-0.406819,0.646773,1.177484,-0.024409,-0.057971,-0.142743,-0.987759,-0.367466,0.407846,1.113734,0.018364,0.023347,-0.112772,-0.993177,-0.267199,0.063741,1.090470,-0.244649,0.303314,0.001155,-0.920949,-0.598192,0.633375,1.125414,0.085103,0.219330,0.047004,-0.970795,-0.561563,0.412952,1.012405,0.055916,0.423180,0.033118,-0.903712,-0.607750,0.060572,1.064347,,,,,,,,,,,,,,
179,1.491667,0.085839,0.130311,-0.023078,-0.987481,-0.501740,0.639787,1.149346,0.112515,0.160383,-0.024178,-0.980323,-0.503632,0.720000,1.135040,-0.035450,0.160260,-0.085168,-0.982755,-0.507084,1.016554,1.065470,-0.129879,0.108891,-0.189546,-0.967133,-0.573397,1.328861,1.106630,-0.087290,0.083725,-0.179325,-0.976326,-0.629773,1.470795,1.118042,-0.193551,0.301044,-0.200058,-0.912078,-0.523965,1.318812,1.088600,-0.645015,0.604293,0.073189,-0.461985,-0.432923,1.349427,1.165826,-0.313786,0.779117,0.417954,-0.346164,-0.360173,1.111417,1.296164,-0.235540,0.604998,0.672339,-0.355611,-0.528892,0.878336,1.379148,-0.222293,0.388237,-0.108784,-0.887707,-0.595089,1.306932,1.064157,-0.491687,-0.126739,-0.499315,-0.702044,-0.678265,1.304401,0.973245,-0.075577,-0.290060,-0.614245,-0.729970,-0.810096,1.072422,0.885292,-0.035025,0.068982,0.771431,0.631592,-0.831694,0.808987,0.977893,-0.126890,-0.056906,-0.086735,-0.986477,-0.405830,0.646541,1.174532,-0.031152,-0.062937,-0.144847,-0.986959,-0.366597,0.407974,1.109374,0.016646,0.019544,-0.116003,-0.992917,-0.265313,0.064573,1.080739,-0.244173,0.300503,0.002197,-0.921994,-0.597650,0.633033,1.124161,0.086338,0.216544,0.046536,-0.971334,-0.561919,0.412496,1.011088,0.056811,0.422495,0.033769,-0.903953,-0.607819,0.060237,1.064091,,,,,,,,,,,,,,
180,1.500000,0.085100,0.125827,-0.023455,-0.988117,-0.500955,0.639434,1.147332,0.111850,0.156692,-0.024630,-0.980985,-0.502988,0.719664,1.133144,-0.035418,0.156948,-0.084314,-0.983364,-0.507037,1.016329,1.063930,-0.130706,0.106579,-0.188260,-0.967530,-0.572584,1.328754,1.105412,-0.086950,0.082534,-0.178730,-0.976567,-0.628644,1.470804,1.117246,-0.194026,0.298356,-0.198934,-0.913106,-0.523290,1.318622,1.087052,-0.645236,0.602705,0.074773,-0.463494,-0.431740,1.349127,1.163719,-0.314674,0.777227,0.419764,-0.347415,-0.358045,1.111143,1.293573,-0.236971,0.602708,0.673503,-0.356345,-0.525816,0.877445,1.376137,-0.221743,0.385948,-0.107570,-0.888990,-0.594596,1.306842,1.063095,-0.491346,-0.127162,-0.497791,-0.703287,-0.678274,1.304366,0.972643,-0.074287,-0.289233,-0.612726,-0.731706,-0.810898,1.072547,0.885463,-0.039562,0.066851,0.767510,0.636312,-0.833784,0.809674,0.978410,-0.129986,-0.062490,-0.087606,-0.985659,-0.404820,0.646169,1.171650,-0.037690,-0.066867,-0.146663,-0.986204,-0.365645,0.408077,1.104745,0.014953,0.016701,-0.117802,-0.992784,-0.263555,0.065379,1.071000,-0.243646,0.297895,0.003328,-0.922976,-0.597090,0.632698,1.123014,0.087436,0.213954,0.046117,-0.971829,-0.562280,0.412035,1.009899,0.057698,0.421840,0.034346,-0.904181,-0.607913,0.059885,1.063850,,,,,,,,,,,,,,
181,1.508333,0.084388,0.121114,-0.023970,-0.988755,-0.500072,0.639156,1.145249,0.111198,0.152834,-0.024967,-0.981659,-0.502270,0.719402,1.131175,-0.035368,0.153470,-0.083576,-0.983977,-0.506855,1.016146,1.062331,-0.131744,0.103990,-0.187397,-0.967839,-0.571693,1.328678,1.104120,-0.086460,0.081127,-0.177807,-0.976897,-0.627558,1.470764,1.116434,-0.194533,0.296053,-0.197691,-0.914017,-0.522544,1.318471,1.085417,-0.645702,0.601065,0.076158,-0.464747,-0.430535,1.348815,1.161597,-0.315769,0.775473,0.421108,-0.348712,-0.355848,1.110854,1.290925,-0.239565,0.600260,0.674465,-0.356922,-0.522593,0.876473,1.373162,-0.221189,0.383588,-0.106281,-0.890303,-0.594034,1.306775,1.061971,-0.490795,-0.127624,-0.496301,-0.704640,-0.678227,1.304365,0.971997,-0.073148,-0.288360,-0.611351,-0.733313,-0.811618,1.072670,0.885661,-0.044654,0.065667,0.762977,0.641529,-0.835702,0.810302,0.978861,-0.132684,-0.068313,-0.088218,-0.984858,-0.403711,0.645899,1.168651,-0.044375,-0.070252,-0.148262,-0.985451,-0.364740,0.408215,1.100192,0.013225,0.014693,-0.119526,-0.992634,-0.262027,0.066250,1.061297,-0.243154,0.294009,0.004425,-0.924346,-0.596434,0.632413,1.121846,0.088594,0.210853,0.045644,-0.972424,-0.562680,0.411634,1.008637,0.058418,0.421245,0.034889,-0.904391,-0.607983,0.059599,1.063609,,,,,,,,,,,,,,
182,1.516667,0.083597,0.116274,-0.024383,-0.989392,-0.499177,0.638832,1.143147,0.110503,0.148931,-0.025456,-0.982324,-0.501525,0.719096,1.129203,-0.035302,0.149999,-0.082671,-0.984591,-0.506741,1.015945,1.060740,-0.132309,0.101664,-0.185181,-0.968435,-0.570765,1.328604,1.102836,-0.086208,0.079786,-0.177507,-0.977084,-0.626037,1.470924,1.115528,-0.194854,0.293710,-0.196263,-0.915012,-0.521766,1.318307,1.083790,-0.646176,0.599561,0.077190,-0.465860,-0.429278,1.348466,1.159461,-0.317362,0.773763,0.422055,-0.349917,-0.353666,1.110573,1.288377,-0.240966,0.599008,0.674489,-0.358034,-0.519265,0.875330,1.370214,-0.220630,0.381279,-0.105023,-0.891582,-0.593439,1.306718,1.060856,-0.490166,-0.128083,-0.494858,-0.706008,-0.678133,1.304373,0.971351,-0.071094,-0.287040,-0.609983,-0.735170,-0.812261,1.072787,0.885869,-0.050747,0.062955,0.759232,0.645778,-0.837666,0.811124,0.979441,-0.135886,-0.073377,-0.088608,-0.984022,-0.402592,0.645559,1.165610,-0.050615,-0.073947,-0.149672,-0.984667,-0.363920,0.408341,1.095391,0.010456,0.013244,-0.121181,-0.992487,-0.260741,0.067103,1.051639,-0.242351,0.291533,0.005909,-0.925332,-0.595763,0.632104,1.120685,0.089571,0.207882,0.045178,-0.972996,-0.563118,0.411137,1.007516,0.059360,0.420570,0.035771,-0.904609,-0.608071,0.059197,1.063374,,,,,,,,,,,,,,
183,1.525000,0.082843,0.111373,-0.024669,-0.990012,-0.498290,0.638523,1.141057,0.109930,0.145018,-0.026057,-0.982958,-0.500767,0.718806,1.127241,-0.035289,0.146543,-0.081641,-0.985198,-0.506667,1.015742,1.059079,-0.133130,0.099271,-0.183592,-0.968873,-0.569802,1.328535,1.101520,-0.085850,0.078517,-0.176671,-0.977370,-0.624648,1.470956,1.114640,-0.195199,0.291334,-0.194847,-0.916000,-0.520958,1.318139,1.082132,-0.646580,0.598072,0.078254,-0.467034,-0.427992,1.348116,1.157287,-0.319181,0.771899,0.422847,-0.351421,-0.351470,1.110297,1.285803,-0.243631,0.597162,0.674546,-0.359207,-0.515611,0.874216,1.367267,-0.220023,0.378927,-0.103703,-0.892888,-0.592814,1.306678,1.059708,-0.489481,-0.128692,-0.493459,-0.707350,-0.678016,1.304405,0.970686,-0.069345,-0.285799,-0.608681,-0.736897,-0.812833,1.072884,0.886117,-0.056655,0.060829,0.755259,0.650135,-0.839485,0.811839,0.979979,-0.139248,-0.078397,-0.089222,-0.983109,-0.401485,0.645212,1.162569,-0.056822,-0.077407,-0.150911,-0.983873,-0.363025,0.408511,1.090509,0.007390,0.012521,-0.120248,-0.992637,-0.259527,0.068021,1.041958,-0.241646,0.288219,0.007046,-0.926546,-0.595095,0.631834,1.119545,0.090585,0.204862,0.044802,-0.973560,-0.563485,0.410704,1.006402,0.059996,0.420003,0.036648,-0.904795,-0.608147,0.058871,1.063159,,,,,,,,,,,,,,
